cod,NOME
211105,São João do Paraíso
316270,São João do Paraíso
261370,São Lourenço da Mata
270850,São Luís do Quitunde
412555,São Manoel do Paraná
431912,São Martinho da Serra
221039,São Miguel do Fidalgo
241255,São Miguel do Gostoso
412570,São Miguel do Iguaçu
270860,São Miguel dos Campos
316410,São Pedro do Suaçuí
211157,São Pedro dos Crentes
316520,São Thomé das Letras
293090,Tabocas do Brejo Velho
522119,Terezópolis de Goiás
241430,Timbaúba dos Batistas
355645,Vargem Grande Paulista
317200,Visconde do Rio Branco
210047,Alto Alegre do Pindaré
110037,Alto Alegre dos Parecis
520060,Alto Paraíso de Goiás
520070,Alvorada (transf. p/TO)
310310,Antônio Prado de Minas
520230,Arapoema (transf. p/TO)
220115,Baixa Grande do Ribeiro
420205,Balneário Barra do Sul
270050,Barra de Santo Antônio
320090,Barra de São Francisco
210177,Bela Vista do Maranhão
250200,Belém do Brejo do Cruz
330060,Bom Jesus do Itabapoana
350715,Bom Sucesso de Itararé
260290,Cabo de Santo Agostinho
320120,Cachoeiro de Itapemirim
350945,Campina do Monte Alegre
290590,Campo Alegre de Lourdes
220211,Campo Alegre do Fidalgo
110070,Campo Novo de Rondônia
521670,Colméia (transf. p/TO)
311730,Conceição das Alagoas
150270,Conceição do Araguaia
220280,Conceição do Canindé
290850,Conceição do Jacuípe
410645,Coronel Domingos Soares
220300,Cristalândia do Piauí
250490,Cruz do Espírito Santo
430655,Dom Pedro de Alcântara
210407,Feira Nova do Maranhão
210410,Fortaleza dos Nogueiras
520900,Goiatins (transf. p/TO)
210465,Governador Newton Bello
210467,Governador Nunes Freire
521050,Itacajá (transf. p/TO)
220557,Lagoa de São Francisco
353020,Mirante do Paranapanema
280420,Monte Alegre de Sergipe
431237,Monte Alegre dos Campos
521370,Montes Claros de Goiás
280445,Nossa Senhora Aparecida
280460,Nossa Senhora das Dores
411660,Nova América da Colina
510627,Novo Horizonte do Norte
110050,Novo Horizonte do Oeste
270570,Olho d'Água das Flores
160015,Pedra Branca do Amapari
314915,Pedras de Maria da Cruz
171780,Ponte Alta do Bom Jesus
171790,Ponte Alta do Tocantins
210905,Porto Rico do Maranhão
251207,Poço de José de Moura
220870,Redenção do Gurguéia
521875,Rio Sono (transf. p/TO)
315725,Santa Bárbara do Leste
150635,Santa Bárbara do Pará
315740,Santa Cruz do Escalvado
354640,Santa Cruz do Rio Pardo
220915,Santa Cruz dos Milagres
292810,Santa Maria da Vitória
261270,Santa Maria do Cambucá
315820,Santa Maria do Suaçuí
315940,Santa Rita de Ibitipoca
315930,Santa Rita de Jacutinga
171889,Santa Rita do Tocantins
510776,Santa Rita do Trivelato
171890,Santa Rosa do Tocantins
521971,Santo Antônio da Barra
292870,Santo Antônio de Jesus
354800,Santo Antônio de Posse
316010,Santo Antônio do Grama
130370,Santo Antônio do Içá
510779,Santo Antônio do Leste
316040,Santo Antônio do Monte
431755,Santo Antônio do Palma
150700,Santo Antônio do Tauá
220950,Santo Inácio do Piauí
354840,Santópolis do Aguapeí
355130,Sebastianópolis do Sul
211174,Senador Alexandre Costa
150780,Senador José Porfírio
172010,São Bento do Tocantins
316095,São Domingos das Dores
251394,São Domingos do Cariri
431810,São Francisco de Assis
316120,São Francisco de Paula
431820,São Francisco de Paula
316130,São Francisco de Sales
292920,São Francisco do Conde
241190,São Francisco do Oeste
150740,São Francisco do Pará
510785,São Félix do Araguaia
316160,São Geraldo da Piedade
220980,São Gonçalo do Piauí
412470,São Jerônimo da Serra
412540,São José da Boa Vista
431845,São José das Missões
241230,São José do Campestre
431849,São José do Inhacorá
510730,São José do Rio Claro
354970,São José do Rio Pardo
354980,São José do Rio Preto
431862,São José dos Ausentes
354910,São João da Boa Vista
220985,São João da Canabrava
220987,São João da Fronteira
316245,São João das Missões
421635,São João do Itaperiú
231250,São João do Jaguaribe
316255,São João do Manhuaçu
431843,São João do Polêsine
354995,São Lourenço da Serra
421690,São Lourenço do Oeste
522020,São Miguel do Araguaia
110032,São Miguel do Guaporé
431930,São Paulo das Missões
130390,São Paulo de Olivença
431936,São Pedro das Missões
330530,São Sebastião do Alto
316447,São Sebastião do Anta
431950,São Sebastião do Caí
241415,Tenente Laurentino Cruz
412785,Três Barras do Paraná
320506,Venda Nova do Imigrante
522210,Xambioá (transf. p/TO)
210015,Água Doce do Maranhão
520025,Águas Lindas de Goiás
210043,Alto Alegre do Maranhão
280010,Amparo de São Francisco
520200,Araguaçu (transf. p/TO)
260160,Belém do São Francisco
430205,Benjamin Constant do Sul
220191,Bom Princípio do Piauí
150175,Brejo Grande do Araguaia
290485,Cabaceiras do Paraguaçu
240190,Caiçara do Rio do Vento
210317,Centro Novo do Maranhão
311710,Conceição da Aparecida
210355,Conceição do Lago-Açu
311770,Conceição do Rio Verde
170560,Conceição do Tocantins
320180,Divino de São Lourenço
430673,Doutor Maurício Cardoso
410754,Espigão Alto do Iguaçu
351519,Espírito Santo do Turvo
210455,Governador Edison Lobão
260790,Jaboatão dos Guararapes
220556,Lagoa do Barro do Piauí
291955,Luís Eduardo Magalhães
411460,Marechal Cândido Rondon
521330,Miranorte (transf. p/TO)
171370,Monte Santo do Tocantins
120000,Município ignorado - AC
129999,Município ignorado - AC
270000,Município ignorado - AL
279999,Município ignorado - AL
130000,Município ignorado - AM
139999,Município ignorado - AM
160000,Município ignorado - AP
169999,Município ignorado - AP
290000,Município ignorado - BA
299999,Município ignorado - BA
230000,Município ignorado - CE
239999,Município ignorado - CE
320000,Município ignorado - ES
329999,Município ignorado - ES
520000,Município ignorado - GO
529999,Município ignorado - GO
210000,Município ignorado - MA
219999,Município ignorado - MA
310000,Município ignorado - MG
319999,Município ignorado - MG
500000,Município ignorado - MS
509999,Município ignorado - MS
510000,Município ignorado - MT
519999,Município ignorado - MT
150000,Município ignorado - PA
159999,Município ignorado - PA
250000,Município ignorado - PB
259999,Município ignorado - PB
260000,Município ignorado - PE
269999,Município ignorado - PE
220000,Município ignorado - PI
229999,Município ignorado - PI
410000,Município ignorado - PR
419999,Município ignorado - PR
330000,Município ignorado - RJ
339999,Município ignorado - RJ
330064,Município ignorado - RJ
240000,Município ignorado - RN
249999,Município ignorado - RN
110000,Município ignorado - RO
119999,Município ignorado - RO
140000,Município ignorado - RR
149999,Município ignorado - RR
430000,Município ignorado - RS
439999,Município ignorado - RS
420000,Município ignorado - SC
429999,Município ignorado - SC
280000,Município ignorado - SE
289999,Município ignorado - SE
350000,Município ignorado - SP
359999,Município ignorado - SP
170000,Município ignorado - TO
179999,Município ignorado - TO
170172,Município ignorado - TO
171350,Município ignorado - TO
172206,Município ignorado - TO
280450,Nossa Senhora da Glória
280470,Nossa Senhora de Lourdes
220675,Nossa Senhora de Nazaré
280480,Nossa Senhora do Socorro
210735,Nova Olinda do Maranhão
210740,Olho d'Água das Cunhãs
210745,Olinda Nova do Maranhão
251278,Riacho de Santo Antônio
500740,Rio Verde de Mato Grosso
521910,Santa Bárbara de Goiás
412320,Santa Cecília do Pavão
354625,Santa Cruz da Esperança
354630,Santa Cruz das Palmeiras
261250,Santa Cruz do Capibaribe
315750,Santa Efigênia de Minas
261260,Santa Maria da Boa Vista
171888,Santa Maria do Tocantins
431730,Santa Vitória do Palmar
211027,Santo Amaro do Maranhão
521973,Santo Antônio de Goiás
220940,Santo Antônio de Lisboa
330470,Santo Antônio de Pádua
315990,Santo Antônio do Amparo
412420,Santo Antônio do Caiuá
354810,Santo Antônio do Jardim
354820,Santo Antônio do Pinhal
316045,Santo Antônio do Retiro
211030,Santo Antônio dos Lopes
241320,Senador Georgino Avelino
412635,Serranópolis do Iguaçu
150710,São Caetano de Odivelas
521990,São Francisco de Goiás
220970,São Francisco do Piauí
172015,São Félix do Tocantins
150745,São Geraldo do Araguaia
316170,São Gonçalo do Abaeté
292930,São Gonçalo dos Campos
354950,São José da Bela Vista
412545,São José das Palmeiras
251440,São José de Espinharas
431848,São José do Hortêncio
316360,São José do Mantimento
211125,São José dos Basílios
251480,São José dos Cordeiros
316257,São João do Manteninha
354930,São João do Pau d'Alho
221035,São Lourenço do Piauí
355000,São Luís do Paraitinga
211150,São Mateus do Maranhão
421715,São Miguel da Boa Vista
431915,São Miguel das Missões
172020,São Miguel do Tocantins
270870,São Miguel dos Milagres
421725,São Pedro de Alcântara
355080,São Sebastião da Grama
316460,São Sebastião do Oeste
172080,Sítio Novo do Tocantins
211285,Vila Nova dos Martírios
261640,Vitória de Santo Antão
350055,Águas de Santa Bárbara
520190,Araguacema (transf. p/TO)
520220,Araguatins (transf. p/TO)
520210,Araguaína (transf. p/TO)
170305,Bandeirantes do Tocantins
410302,Boa Esperança do Iguaçu
410304,Boa Ventura de São Roque
170360,Brasilândia do Tocantins
330095,Comendador Levy Gasparian
230426,Deputado Irapuan Pinheiro
170710,Divinópolis do Tocantins
430642,Dois Irmãos das Missões
170720,Dois Irmãos do Tocantins
351518,Espírito Santo do Pinhal
110100,Governador Jorge Teixeira
521070,Itaguatins (transf. p/TO)
313652,José Gonçalves de Minas
210596,Lagoa Grande do Maranhão
171280,Maurilândia do Tocantins
292225,Muquém de São Francisco
521420,Natividade (transf. p/TO)
411640,Nossa Senhora das Graças
110014,Nova Brasilândia D'Oeste
150495,Nova Esperança do Piriá
220775,Passagem Franca do Piauí
171800,Porto Alegre do Tocantins
412040,Presidente Castelo Branco
292570,Presidente Jânio Quadros
292575,Presidente Tancredo Neves
261247,Santa Cruz da Baixa Verde
354620,Santa Cruz da Conceição
130360,Santa Isabel do Rio Negro
150658,Santa Maria das Barreiras
171900,Santa Tereza do Tocantins
521970,Santa Terezinha de Goiás
412405,Santa Terezinha de Itaipu
280640,Santana do São Francisco
421570,Santo Amaro da Imperatriz
354790,Santo Antônio da Alegria
412410,Santo Antônio da Platina
316020,Santo Antônio do Itambé
316030,Santo Antônio do Jacinto
150715,São Domingos do Araguaia
211065,São Domingos do Azeitão
211085,São Francisco do Brejão
316140,São Francisco do Glória
130380,São Gabriel da Cachoeira
231240,São Gonçalo do Amarante
241200,São Gonçalo do Amarante
316200,São Gonçalo do Sapucaí
412535,São Jorge do Patrocínio
292950,São Sebastião do Passé
522090,Taguatinga (transf. p/TO)
420195,Balneário Arroio do Silva
280120,Canindé de São Francisco
410460,Capitão Leônidas Marques
311750,Conceição do Mato Dentro
520700,Dianópolis (transf. p/TO)
312440,Espírito Santo do Dourado
351535,Euclides da Cunha Paulista
520770,Filadélfia (transf. p/TO)
240430,Governador Dix-Sept Rosado
210460,Governador Eugênio Barros
171250,Marianópolis do Tocantins
220667,Morro do Chapéu do Piauí
521488,Nova Olinda (transf. p/TO)
521510,Novo Acordo (transf. p/TO)
421390,Presidente Castello Branco
315730,Santa Bárbara do Tugúrio
521945,Santa Rita do Novo Destino
354750,Santa Rita do Passa Quatro
431760,Santo Antônio da Patrulha
510780,Santo Antônio do Leverger
412430,Santo Antônio do Paraíso
431775,Santo Antônio do Planalto
412440,Santo Antônio do Sudoeste
211040,São Benedito do Rio Preto
211070,São Domingos do Maranhão
110149,São Francisco do Guaporé
220975,São Gonçalo do Gurguéia
312550,São Gonçalo do Rio Preto
261340,São José da Coroa Grande
251420,São José da Lagoa Tapada
354920,São João das Duas Pontes
250070,São João do Rio do Peixe
522010,São Luís de Montes Belos
211153,São Pedro da Água Branca
172025,São Salvador do Tocantins
130395,São Sebastião do Uatumã
522110,Tocantínia (transf. p/TO)
317065,Vargem Grande do Rio Pardo
430047,Almirante Tamandaré do Sul
220209,Caldeirão Grande do Piauí
220245,Capitão Gervásio Oliveira
520720,Dois Irmãos (transf. p/TO)
330180,Engenheiro Paulo de Frontin
291950,Livramento de Nossa Senhora
510610,Nossa Senhora do Livramento
220680,Nossa Senhora dos Remédios
411695,Nova Esperança do Sudoeste
521650,Pedro Afonso (transf. p/TO)
412330,Santa Cruz de Monte Castelo
210975,Santa Filomena do Maranhão
431770,Santo Antônio das Missões
220945,Santo Antônio dos Milagres
211090,São Francisco do Maranhão
316190,São Gonçalo do Rio Abaixo
251465,São José do Brejo do Cruz
221038,São Miguel da Baixa Grande
522026,São Miguel do Passa Quatro
412600,São Sebastião da Amoreira
316470,São Sebastião do Paraíso
312010,Couto de Magalhães de Minas
520610,Cristalândia (transf. p/TO)
211010,Santa Quitéria do Maranhão
421568,Santa Terezinha do Progresso
172000,Santa Terezinha do Tocantins
354805,Santo Antônio do Aracanguá
521975,Santo Antônio do Descoberto
316050,Santo Antônio do Rio Abaixo
316590,Senador Modestino Gonçalves
522065,Silvanópolis (transf. p/TO)
330475,São Francisco de Itabapoana
510710,São José dos Quatro Marcos
150770,São Sebastião da Boa Vista
316450,São Sebastião do Maranhão
316480,São Sebastião do Rio Preto
316490,São Sebastião do Rio Verde
172030,São Sebastião do Tocantins
251520,São Sebastião do Umbuzeiro
522208,Wanderlândia (transf. p/TO)
520300,Babaçulândia (transf. p/TO)
311520,Conceição da Barra de Minas
520765,Figueirópolis (transf. p/TO)
521360,Monte do Carmo (transf. p/TO)
521575,Palmeirópolis (transf. p/TO)
521820,Porto Nacional (transf. p/TO)
315727,Santa Bárbara do Monte Verde
316000,Santo Antônio do Aventureiro
316220,São João Batista do Glória
211160,São Raimundo das Mangabeiras
211163,São Raimundo do Doca Bezerra
316440,São Sebastião da Bela Vista
520255,Augustinópolis (transf. p/TO)
520270,Aurora do Norte (transf. p/TO)
522120,Tocantinópolis (transf. p/TO)
520290,Axixá de Goiás (transf. p/TO)
330515,São José do Vale do Rio Preto
211140,São Luís Gonzaga do Maranhão
520550,Colinas de Goiás (transf. p/TO)
521320,Miracema do Norte (transf. p/TO)
316443,São Sebastião da Vargem Alegre
521110,Itaporã de Goiás (transf. p/TO)
521840,Presidente Kennedy (transf. p/TO)
220965,São Francisco de Assis do Piauí
251510,São Sebastião de Lagoa de Roça
510550,Vila Bela da Santíssima Trindade
520370,Brejinho de Nazaré (transf. p/TO)
520600,Couto de Magalhães (transf. p/TO)
520820,Formoso do Araguaia (transf. p/TO)
521700,Pindorama de Goiás (transf. p/TO)
521790,Ponte Alta do Norte (transf. p/TO)
520560,Conceição do Norte (transf. p/TO)
522080,Sítio Novo de Goiás (transf. p/TO)
521780,Ponte Alta do Bom Jesus (transf. p/TO)
521610,Paraíso do Norte de Goiás (transf. p/TO)
522030,São Sebastião do Tocantins (transf. p/TO)
